state,date,sex,ethnicity,abs,deaths_cleaned
Sarawak,1/1/2021,male,chinese,2680,2680
Sarawak,1/1/2022,male,chinese,2569,2569
Sarawak,1/1/2000,female,chinese,898,898
Sarawak,1/1/2001,female,chinese,947,947
Sarawak,1/1/2002,female,chinese,944,944
Sarawak,1/1/2003,female,chinese,1007,1007
Sarawak,1/1/2004,female,chinese,995,995
Sarawak,1/1/2005,female,chinese,1027,1027
Sarawak,1/1/2006,female,chinese,1067,1067
Sarawak,1/1/2007,female,chinese,1131,1131
Sarawak,1/1/2008,female,chinese,1102,1102
Sarawak,1/1/2009,female,chinese,1176,1176
Sarawak,1/1/2010,female,chinese,1130,1130
Sarawak,1/1/2011,female,chinese,1149,1149
Sarawak,1/1/2012,female,chinese,1189,1189
Sarawak,1/1/2013,female,chinese,1211,1211
Sarawak,1/1/2014,female,chinese,1302,1302
Sarawak,1/1/2015,female,chinese,1349,1349
Sarawak,1/1/2016,female,chinese,1319,1319
Sarawak,1/1/2017,female,chinese,1424,1424
Sarawak,1/1/2018,female,chinese,1492,1492
Sarawak,1/1/2019,female,chinese,1526,1526
Sarawak,1/1/2020,female,chinese,1487,1487
Sarawak,1/1/2021,female,chinese,1800,1800
Sarawak,1/1/2022,female,chinese,1732,1732
Selangor,1/1/2000,male,chinese,2299,2299
Selangor,1/1/2001,male,chinese,2366,2366
Selangor,1/1/2002,male,chinese,2445,2445
Selangor,1/1/2003,male,chinese,2467,2467
Selangor,1/1/2004,male,chinese,2683,2683
Selangor,1/1/2005,male,chinese,2679,2679
Selangor,1/1/2006,male,chinese,2866,2866
Selangor,1/1/2007,male,chinese,2846,2846
Selangor,1/1/2008,male,chinese,3024,3024
Selangor,1/1/2009,male,chinese,3151,3151
Selangor,1/1/2010,male,chinese,3338,3338
Selangor,1/1/2011,male,chinese,3439,3439
Selangor,1/1/2012,male,chinese,3772,3772
Selangor,1/1/2013,male,chinese,3864,3864
Selangor,1/1/2014,male,chinese,4086,4086
Selangor,1/1/2015,male,chinese,4210,4210
Selangor,1/1/2016,male,chinese,4667,4667
Selangor,1/1/2017,male,chinese,4840,4840
Selangor,1/1/2018,male,chinese,4911,4911
Selangor,1/1/2019,male,chinese,4936,4936
Selangor,1/1/2020,male,chinese,4710,4710
Selangor,1/1/2021,male,chinese,6961,6961
Selangor,1/1/2022,male,chinese,5938,5938
Selangor,1/1/2000,female,chinese,1770,1770
Selangor,1/1/2001,female,chinese,1894,1894
Selangor,1/1/2002,female,chinese,1903,1903
Selangor,1/1/2003,female,chinese,1951,1951
Selangor,1/1/2004,female,chinese,1994,1994
Selangor,1/1/2005,female,chinese,2111,2111
Selangor,1/1/2006,female,chinese,2174,2174
Selangor,1/1/2007,female,chinese,2154,2154
Selangor,1/1/2008,female,chinese,2319,2319
Selangor,1/1/2009,female,chinese,2364,2364
Selangor,1/1/2010,female,chinese,2471,2471
Selangor,1/1/2011,female,chinese,2536,2536
Selangor,1/1/2012,female,chinese,2912,2912
Selangor,1/1/2013,female,chinese,2877,2877
Selangor,1/1/2014,female,chinese,3062,3062
Selangor,1/1/2015,female,chinese,3294,3294
Selangor,1/1/2016,female,chinese,3302,3302
Selangor,1/1/2017,female,chinese,3617,3617
Selangor,1/1/2018,female,chinese,3547,3547
Selangor,1/1/2019,female,chinese,3719,3719
Selangor,1/1/2020,female,chinese,3521,3521
Selangor,1/1/2021,female,chinese,4884,4884
Selangor,1/1/2022,female,chinese,4380,4380
Terengganu,1/1/2000,male,chinese,92,92
Terengganu,1/1/2001,male,chinese,92,92
Terengganu,1/1/2002,male,chinese,93,93
Terengganu,1/1/2003,male,chinese,108,108
Terengganu,1/1/2004,male,chinese,99,99
Terengganu,1/1/2005,male,chinese,98,98
Terengganu,1/1/2006,male,chinese,110,110
Terengganu,1/1/2007,male,chinese,94,94
Terengganu,1/1/2008,male,chinese,114,114
Terengganu,1/1/2009,male,chinese,102,102
Terengganu,1/1/2010,male,chinese,112,112
Terengganu,1/1/2011,male,chinese,119,119
Terengganu,1/1/2012,male,chinese,131,131
Terengganu,1/1/2013,male,chinese,121,121
Terengganu,1/1/2014,male,chinese,110,110
Terengganu,1/1/2015,male,chinese,112,112
Terengganu,1/1/2016,male,chinese,120,120
Terengganu,1/1/2017,male,chinese,132,132
Terengganu,1/1/2018,male,chinese,99,99
Terengganu,1/1/2019,male,chinese,145,145
Terengganu,1/1/2020,male,chinese,124,124
Terengganu,1/1/2021,male,chinese,143,143
Terengganu,1/1/2022,male,chinese,141,141
Terengganu,1/1/2000,female,chinese,85,85
Terengganu,1/1/2001,female,chinese,68,68
Terengganu,1/1/2002,female,chinese,60,60
Terengganu,1/1/2003,female,chinese,65,65
Terengganu,1/1/2004,female,chinese,75,75
Terengganu,1/1/2005,female,chinese,83,83
Terengganu,1/1/2006,female,chinese,71,71
Terengganu,1/1/2007,female,chinese,59,59
Terengganu,1/1/2008,female,chinese,82,82
Terengganu,1/1/2009,female,chinese,69,69
Terengganu,1/1/2010,female,chinese,81,81
Terengganu,1/1/2011,female,chinese,81,81
Terengganu,1/1/2012,female,chinese,66,66
Terengganu,1/1/2013,female,chinese,62,62
Terengganu,1/1/2014,female,chinese,80,80
Terengganu,1/1/2015,female,chinese,80,80
Terengganu,1/1/2016,female,chinese,75,75
Terengganu,1/1/2017,female,chinese,73,73
Terengganu,1/1/2018,female,chinese,81,81
Terengganu,1/1/2019,female,chinese,92,92
Terengganu,1/1/2020,female,chinese,67,67
Terengganu,1/1/2021,female,chinese,85,85
Terengganu,1/1/2022,female,chinese,100,100
KualaLumpur,1/1/2000,male,chinese,1565,1565
KualaLumpur,1/1/2001,male,chinese,1650,1650
KualaLumpur,1/1/2002,male,chinese,1640,1640
KualaLumpur,1/1/2003,male,chinese,1704,1704
KualaLumpur,1/1/2004,male,chinese,1659,1659
KualaLumpur,1/1/2005,male,chinese,1641,1641
KualaLumpur,1/1/2006,male,chinese,1630,1630
KualaLumpur,1/1/2007,male,chinese,1713,1713
KualaLumpur,1/1/2008,male,chinese,1676,1676
KualaLumpur,1/1/2009,male,chinese,1875,1875
KualaLumpur,1/1/2010,male,chinese,1834,1834
KualaLumpur,1/1/2011,male,chinese,1947,1947
KualaLumpur,1/1/2012,male,chinese,1873,1873
KualaLumpur,1/1/2013,male,chinese,1927,1927
KualaLumpur,1/1/2014,male,chinese,2152,2152
KualaLumpur,1/1/2015,male,chinese,2104,2104
KualaLumpur,1/1/2016,male,chinese,2220,2220
KualaLumpur,1/1/2017,male,chinese,2224,2224
KualaLumpur,1/1/2018,male,chinese,2308,2308
KualaLumpur,1/1/2019,male,chinese,2439,2439
KualaLumpur,1/1/2020,male,chinese,2238,2238
KualaLumpur,1/1/2021,male,chinese,3385,3385
KualaLumpur,1/1/2022,male,chinese,2677,2677
KualaLumpur,1/1/2000,female,chinese,1207,1207
KualaLumpur,1/1/2001,female,chinese,1302,1302
KualaLumpur,1/1/2002,female,chinese,1348,1348
KualaLumpur,1/1/2003,female,chinese,1422,1422
KualaLumpur,1/1/2004,female,chinese,1278,1278
KualaLumpur,1/1/2005,female,chinese,1291,1291
KualaLumpur,1/1/2006,female,chinese,1252,1252
KualaLumpur,1/1/2007,female,chinese,1290,1290
KualaLumpur,1/1/2008,female,chinese,1401,1401
KualaLumpur,1/1/2009,female,chinese,1362,1362
KualaLumpur,1/1/2010,female,chinese,1388,1388
KualaLumpur,1/1/2011,female,chinese,1504,1504
KualaLumpur,1/1/2012,female,chinese,1409,1409
KualaLumpur,1/1/2013,female,chinese,1485,1485
KualaLumpur,1/1/2014,female,chinese,1536,1536
KualaLumpur,1/1/2015,female,chinese,1600,1600
KualaLumpur,1/1/2016,female,chinese,1635,1635
KualaLumpur,1/1/2017,female,chinese,1698,1698
KualaLumpur,1/1/2018,female,chinese,1701,1701
KualaLumpur,1/1/2019,female,chinese,1770,1770
KualaLumpur,1/1/2020,female,chinese,1817,1817
KualaLumpur,1/1/2021,female,chinese,2407,2407
KualaLumpur,1/1/2022,female,chinese,2082,2082
Labuan,1/1/2000,male,chinese,25,25
Labuan,1/1/2001,male,chinese,19,19
Labuan,1/1/2002,male,chinese,28,28
Labuan,1/1/2003,male,chinese,36,36
Labuan,1/1/2004,male,chinese,33,33
Labuan,1/1/2005,male,chinese,23,23
Labuan,1/1/2006,male,chinese,21,21
Labuan,1/1/2007,male,chinese,22,22
Labuan,1/1/2008,male,chinese,25,25
Labuan,1/1/2009,male,chinese,26,26
Labuan,1/1/2010,male,chinese,33,33
Labuan,1/1/2011,male,chinese,24,24
Labuan,1/1/2012,male,chinese,36,36
Labuan,1/1/2013,male,chinese,30,30
Labuan,1/1/2014,male,chinese,32,32
Labuan,1/1/2015,male,chinese,22,22
Labuan,1/1/2016,male,chinese,27,27
Labuan,1/1/2017,male,chinese,34,34
Labuan,1/1/2018,male,chinese,41,41
Labuan,1/1/2019,male,chinese,36,36
Labuan,1/1/2020,male,chinese,34,34
Labuan,1/1/2021,male,chinese,52,52
Labuan,1/1/2022,male,chinese,51,51
Labuan,1/1/2000,female,chinese,19,19
Labuan,1/1/2001,female,chinese,13,13
Labuan,1/1/2002,female,chinese,24,24
Labuan,1/1/2003,female,chinese,21,21
Labuan,1/1/2004,female,chinese,15,15
Labuan,1/1/2005,female,chinese,18,18
Labuan,1/1/2006,female,chinese,23,23
Labuan,1/1/2007,female,chinese,22,22
Labuan,1/1/2008,female,chinese,11,11
Labuan,1/1/2009,female,chinese,26,26
Labuan,1/1/2010,female,chinese,12,12
Labuan,1/1/2011,female,chinese,21,21
Labuan,1/1/2012,female,chinese,24,24
Labuan,1/1/2013,female,chinese,18,18
Labuan,1/1/2014,female,chinese,30,30
Labuan,1/1/2015,female,chinese,23,23
Labuan,1/1/2016,female,chinese,23,23
Labuan,1/1/2017,female,chinese,25,25
Labuan,1/1/2018,female,chinese,25,25
Labuan,1/1/2019,female,chinese,27,27
Labuan,1/1/2020,female,chinese,38,38
Labuan,1/1/2021,female,chinese,41,41
Labuan,1/1/2022,female,chinese,28,28
Putrajaya,1/1/2010,male,chinese,1,1
Putrajaya,1/1/2011,male,chinese,0,0.1
Putrajaya,1/1/2012,male,chinese,0,0.1
Putrajaya,1/1/2013,male,chinese,1,1
Putrajaya,1/1/2014,male,chinese,3,3
Putrajaya,1/1/2015,male,chinese,1,1
Putrajaya,1/1/2016,male,chinese,0,0.1
Putrajaya,1/1/2017,male,chinese,2,2
Putrajaya,1/1/2018,male,chinese,2,2
Putrajaya,1/1/2019,male,chinese,2,2
Putrajaya,1/1/2020,male,chinese,2,2
Putrajaya,1/1/2021,male,chinese,2,2
Putrajaya,1/1/2022,male,chinese,1,1
Putrajaya,1/1/2010,female,chinese,1,1
Putrajaya,1/1/2011,female,chinese,3,3
Putrajaya,1/1/2012,female,chinese,1,1
Putrajaya,1/1/2013,female,chinese,5,5
Putrajaya,1/1/2014,female,chinese,3,3
Putrajaya,1/1/2015,female,chinese,3,3
Putrajaya,1/1/2016,female,chinese,3,3
Putrajaya,1/1/2017,female,chinese,0,0.1
Putrajaya,1/1/2018,female,chinese,0,0.1
Putrajaya,1/1/2019,female,chinese,0,0.1
Putrajaya,1/1/2020,female,chinese,2,2
Putrajaya,1/1/2021,female,chinese,2,2
Putrajaya,1/1/2022,female,chinese,3,3
Johor,1/1/2000,both,indian,808,808
Johor,1/1/2001,both,indian,827,827
Johor,1/1/2002,both,indian,881,881
Johor,1/1/2003,both,indian,947,947
Johor,1/1/2004,both,indian,965,965
Johor,1/1/2005,both,indian,1000,1000
Johor,1/1/2006,both,indian,1093,1093
Johor,1/1/2007,both,indian,1101,1101
Johor,1/1/2008,both,indian,1143,1143
Johor,1/1/2009,both,indian,1166,1166
Johor,1/1/2010,both,indian,1218,1218
Johor,1/1/2011,both,indian,1273,1273
Johor,1/1/2012,both,indian,1264,1264
Johor,1/1/2013,both,indian,1372,1372
Johor,1/1/2014,both,indian,1390,1390
Johor,1/1/2015,both,indian,1478,1478
Johor,1/1/2016,both,indian,1550,1550
Johor,1/1/2017,both,indian,1658,1658
Johor,1/1/2018,both,indian,1708,1708
Johor,1/1/2019,both,indian,1835,1835
Johor,1/1/2020,both,indian,1574,1574
Johor,1/1/2021,both,indian,2059,2059
Johor,1/1/2022,both,indian,1912,1912
Kedah,1/1/2000,both,indian,646,646
Kedah,1/1/2001,both,indian,628,628
Kedah,1/1/2002,both,indian,756,756
Kedah,1/1/2003,both,indian,682,682
Kedah,1/1/2004,both,indian,717,717
Kedah,1/1/2005,both,indian,697,697
Kedah,1/1/2006,both,indian,736,736
Kedah,1/1/2007,both,indian,754,754
Kedah,1/1/2008,both,indian,776,776
Kedah,1/1/2009,both,indian,714,714
Kedah,1/1/2010,both,indian,829,829
Kedah,1/1/2011,both,indian,841,841
Kedah,1/1/2012,both,indian,936,936
Kedah,1/1/2013,both,indian,876,876
Kedah,1/1/2014,both,indian,939,939
Kedah,1/1/2015,both,indian,962,962
Kedah,1/1/2016,both,indian,946,946
Kedah,1/1/2017,both,indian,964,964
Kedah,1/1/2018,both,indian,999,999
Kedah,1/1/2019,both,indian,1070,1070
Kedah,1/1/2020,both,indian,969,969
Kedah,1/1/2021,both,indian,1448,1448
Kedah,1/1/2022,both,indian,1167,1167
Kelantan,1/1/2000,both,indian,32,32
Kelantan,1/1/2001,both,indian,29,29
Kelantan,1/1/2002,both,indian,27,27
Kelantan,1/1/2003,both,indian,24,24
Kelantan,1/1/2004,both,indian,24,24
Kelantan,1/1/2005,both,indian,24,24
Kelantan,1/1/2006,both,indian,31,31
Kelantan,1/1/2007,both,indian,22,22
Kelantan,1/1/2008,both,indian,32,32
Kelantan,1/1/2009,both,indian,31,31
Kelantan,1/1/2010,both,indian,28,28
Kelantan,1/1/2011,both,indian,19,19
Kelantan,1/1/2012,both,indian,35,35
Kelantan,1/1/2013,both,indian,24,24
Kelantan,1/1/2014,both,indian,23,23
Kelantan,1/1/2015,both,indian,26,26
Kelantan,1/1/2016,both,indian,24,24
Kelantan,1/1/2017,both,indian,36,36
Kelantan,1/1/2018,both,indian,27,27
Kelantan,1/1/2019,both,indian,31,31
Kelantan,1/1/2020,both,indian,21,21
Kelantan,1/1/2021,both,indian,40,40
Kelantan,1/1/2022,both,indian,36,36
Melaka,1/1/2000,both,indian,264,264
Melaka,1/1/2001,both,indian,260,260
Melaka,1/1/2002,both,indian,263,263
Melaka,1/1/2003,both,indian,282,282
Melaka,1/1/2004,both,indian,278,278
Melaka,1/1/2005,both,indian,269,269
Melaka,1/1/2006,both,indian,271,271
Melaka,1/1/2007,both,indian,269,269
Melaka,1/1/2008,both,indian,306,306
Melaka,1/1/2009,both,indian,312,312
Melaka,1/1/2010,both,indian,299,299
Melaka,1/1/2011,both,indian,336,336
Melaka,1/1/2012,both,indian,342,342
Melaka,1/1/2013,both,indian,353,353
Melaka,1/1/2014,both,indian,338,338
Melaka,1/1/2015,both,indian,339,339
Melaka,1/1/2016,both,indian,377,377
Melaka,1/1/2017,both,indian,406,406
Melaka,1/1/2018,both,indian,401,401
Melaka,1/1/2019,both,indian,384,384
Melaka,1/1/2020,both,indian,402,402
Melaka,1/1/2021,both,indian,502,502
Melaka,1/1/2022,both,indian,503,503
NegeriSembilan,1/1/2000,both,indian,785,785
NegeriSembilan,1/1/2001,both,indian,717,717
NegeriSembilan,1/1/2002,both,indian,774,774
NegeriSembilan,1/1/2003,both,indian,816,816
NegeriSembilan,1/1/2004,both,indian,876,876
NegeriSembilan,1/1/2005,both,indian,819,819
NegeriSembilan,1/1/2006,both,indian,830,830
NegeriSembilan,1/1/2007,both,indian,834,834
NegeriSembilan,1/1/2008,both,indian,888,888
NegeriSembilan,1/1/2009,both,indian,907,907
NegeriSembilan,1/1/2010,both,indian,936,936
NegeriSembilan,1/1/2011,both,indian,940,940
NegeriSembilan,1/1/2012,both,indian,960,960
NegeriSembilan,1/1/2013,both,indian,1075,1075
NegeriSembilan,1/1/2014,both,indian,1055,1055
NegeriSembilan,1/1/2015,both,indian,1070,1070
NegeriSembilan,1/1/2016,both,indian,1153,1153
NegeriSembilan,1/1/2017,both,indian,1168,1168
NegeriSembilan,1/1/2018,both,indian,1215,1215
NegeriSembilan,1/1/2019,both,indian,1127,1127
NegeriSembilan,1/1/2020,both,indian,1129,1129
NegeriSembilan,1/1/2021,both,indian,1545,1545
NegeriSembilan,1/1/2022,both,indian,1371,1371
Pahang,1/1/2000,both,indian,273,273
Pahang,1/1/2001,both,indian,273,273
Pahang,1/1/2002,both,indian,331,331
Pahang,1/1/2003,both,indian,308,308
Pahang,1/1/2004,both,indian,336,336
Pahang,1/1/2005,both,indian,306,306
Pahang,1/1/2006,both,indian,288,288
Pahang,1/1/2007,both,indian,322,322
Pahang,1/1/2008,both,indian,307,307
Pahang,1/1/2009,both,indian,336,336
Pahang,1/1/2010,both,indian,350,350
Pahang,1/1/2011,both,indian,338,338
Pahang,1/1/2012,both,indian,353,353
Pahang,1/1/2013,both,indian,383,383
Pahang,1/1/2014,both,indian,396,396
Pahang,1/1/2015,both,indian,376,376
Pahang,1/1/2016,both,indian,398,398
Pahang,1/1/2017,both,indian,426,426
Pahang,1/1/2018,both,indian,407,407
Pahang,1/1/2019,both,indian,407,407
Pahang,1/1/2020,both,indian,360,360
Pahang,1/1/2021,both,indian,507,507
Pahang,1/1/2022,both,indian,465,465
Perak,1/1/2000,both,indian,1655,1655
Perak,1/1/2001,both,indian,1685,1685
Perak,1/1/2002,both,indian,1782,1782
Perak,1/1/2003,both,indian,1797,1797
Perak,1/1/2004,both,indian,1761,1761
Perak,1/1/2005,both,indian,1739,1739
Perak,1/1/2006,both,indian,1737,1737
Perak,1/1/2007,both,indian,1754,1754
Perak,1/1/2008,both,indian,1907,1907
Perak,1/1/2009,both,indian,1929,1929
Perak,1/1/2010,both,indian,1994,1994
Perak,1/1/2011,both,indian,1959,1959
Perak,1/1/2012,both,indian,2041,2041
Perak,1/1/2013,both,indian,2153,2153
Perak,1/1/2014,both,indian,2121,2121
Perak,1/1/2015,both,indian,2103,2103
Perak,1/1/2016,both,indian,2203,2203
Perak,1/1/2017,both,indian,2147,2147
Perak,1/1/2018,both,indian,2273,2273
Perak,1/1/2019,both,indian,2367,2367
Perak,1/1/2020,both,indian,2203,2203
Perak,1/1/2021,both,indian,2697,2697
Perak,1/1/2022,both,indian,2763,2763
Perlis,1/1/2000,both,indian,23,23
Perlis,1/1/2001,both,indian,17,17
Perlis,1/1/2002,both,indian,12,12
Perlis,1/1/2003,both,indian,20,20
Perlis,1/1/2004,both,indian,18,18
Perlis,1/1/2005,both,indian,15,15
Perlis,1/1/2006,both,indian,28,28
Perlis,1/1/2007,both,indian,18,18
Perlis,1/1/2008,both,indian,24,24
Perlis,1/1/2009,both,indian,23,23
Perlis,1/1/2010,both,indian,22,22
Perlis,1/1/2011,both,indian,18,18
Perlis,1/1/2012,both,indian,17,17
Perlis,1/1/2013,both,indian,26,26
Perlis,1/1/2014,both,indian,19,19
Perlis,1/1/2015,both,indian,26,26
Perlis,1/1/2016,both,indian,30,30
Perlis,1/1/2017,both,indian,36,36
Perlis,1/1/2018,both,indian,18,18
Perlis,1/1/2019,both,indian,29,29
Perlis,1/1/2020,both,indian,31,31
Perlis,1/1/2021,both,indian,26,26
Perlis,1/1/2022,both,indian,30,30
PulauPinang,1/1/2000,both,indian,843,843
PulauPinang,1/1/2001,both,indian,875,875
PulauPinang,1/1/2002,both,indian,942,942
PulauPinang,1/1/2003,both,indian,955,955
PulauPinang,1/1/2004,both,indian,944,944
PulauPinang,1/1/2005,both,indian,921,921
PulauPinang,1/1/2006,both,indian,983,983
PulauPinang,1/1/2007,both,indian,1023,1023
PulauPinang,1/1/2008,both,indian,1006,1006
PulauPinang,1/1/2009,both,indian,1074,1074
PulauPinang,1/1/2010,both,indian,1156,1156
PulauPinang,1/1/2011,both,indian,1137,1137
PulauPinang,1/1/2012,both,indian,1164,1164
PulauPinang,1/1/2013,both,indian,1207,1207
PulauPinang,1/1/2014,both,indian,1262,1262
PulauPinang,1/1/2015,both,indian,1244,1244
PulauPinang,1/1/2016,both,indian,1325,1325
PulauPinang,1/1/2017,both,indian,1373,1373
PulauPinang,1/1/2018,both,indian,1442,1442
PulauPinang,1/1/2019,both,indian,1440,1440
PulauPinang,1/1/2020,both,indian,1405,1405
PulauPinang,1/1/2021,both,indian,1856,1856
PulauPinang,1/1/2022,both,indian,1678,1678
Sabah,1/1/2000,both,indian,15,15
Sabah,1/1/2001,both,indian,18,18
Sabah,1/1/2002,both,indian,21,21
Sabah,1/1/2003,both,indian,21,21
Sabah,1/1/2004,both,indian,20,20
Sabah,1/1/2005,both,indian,24,24
Sabah,1/1/2006,both,indian,19,19
Sabah,1/1/2007,both,indian,26,26
Sabah,1/1/2008,both,indian,24,24
Sabah,1/1/2009,both,indian,24,24
Sabah,1/1/2010,both,indian,20,20
Sabah,1/1/2011,both,indian,28,28
Sabah,1/1/2012,both,indian,18,18
Sabah,1/1/2013,both,indian,37,37
Sabah,1/1/2014,both,indian,61,61
Sabah,1/1/2015,both,indian,63,63
Sabah,1/1/2016,both,indian,44,44
Sabah,1/1/2017,both,indian,48,48
Sabah,1/1/2018,both,indian,46,46
Sabah,1/1/2019,both,indian,51,51
Sabah,1/1/2020,both,indian,39,39
Sabah,1/1/2021,both,indian,47,47
Sabah,1/1/2022,both,indian,49,49
Sarawak,1/1/2000,both,indian,22,22
Sarawak,1/1/2001,both,indian,14,14
Sarawak,1/1/2002,both,indian,23,23
Sarawak,1/1/2003,both,indian,28,28
Sarawak,1/1/2004,both,indian,26,26
Sarawak,1/1/2005,both,indian,21,21
Sarawak,1/1/2006,both,indian,19,19
Sarawak,1/1/2007,both,indian,16,16
Sarawak,1/1/2008,both,indian,18,18
Sarawak,1/1/2009,both,indian,26,26
Sarawak,1/1/2010,both,indian,15,15
Sarawak,1/1/2011,both,indian,30,30
Sarawak,1/1/2012,both,indian,32,32
Sarawak,1/1/2013,both,indian,22,22
Sarawak,1/1/2014,both,indian,29,29
Sarawak,1/1/2015,both,indian,16,16
Sarawak,1/1/2016,both,indian,26,26
Sarawak,1/1/2017,both,indian,29,29
Sarawak,1/1/2018,both,indian,27,27
Sarawak,1/1/2019,both,indian,39,39
Sarawak,1/1/2020,both,indian,24,24
Sarawak,1/1/2021,both,indian,26,26
Sarawak,1/1/2022,both,indian,39,39
Selangor,1/1/2000,both,indian,2397,2397
Selangor,1/1/2001,both,indian,2465,2465
Selangor,1/1/2002,both,indian,2550,2550
Selangor,1/1/2003,both,indian,2643,2643
Selangor,1/1/2004,both,indian,2595,2595
Selangor,1/1/2005,both,indian,2789,2789
Selangor,1/1/2006,both,indian,2824,2824
Selangor,1/1/2007,both,indian,2847,2847
Selangor,1/1/2008,both,indian,3186,3186
Selangor,1/1/2009,both,indian,3281,3281
Selangor,1/1/2010,both,indian,3340,3340
Selangor,1/1/2011,both,indian,3452,3452
Selangor,1/1/2012,both,indian,3748,3748
Selangor,1/1/2013,both,indian,3930,3930
Selangor,1/1/2014,both,indian,4019,4019
Selangor,1/1/2015,both,indian,4008,4008
Selangor,1/1/2016,both,indian,4408,4408
Selangor,1/1/2017,both,indian,4474,4474
Selangor,1/1/2018,both,indian,4683,4683
Selangor,1/1/2019,both,indian,4743,4743
Selangor,1/1/2020,both,indian,4173,4173
Selangor,1/1/2021,both,indian,6955,6955
Selangor,1/1/2022,both,indian,5517,5517
Terengganu,1/1/2000,both,indian,13,13
Terengganu,1/1/2001,both,indian,14,14
Terengganu,1/1/2002,both,indian,14,14
Terengganu,1/1/2003,both,indian,16,16
Terengganu,1/1/2004,both,indian,16,16
Terengganu,1/1/2005,both,indian,13,13
Terengganu,1/1/2006,both,indian,16,16
Terengganu,1/1/2007,both,indian,8,8
Terengganu,1/1/2008,both,indian,19,19
Terengganu,1/1/2009,both,indian,16,16
Terengganu,1/1/2010,both,indian,18,18
Terengganu,1/1/2011,both,indian,15,15
